Campaign Name,Ad Set Name,Ad Name,Primary Text,Headline,Description,Call to Action,Destination URL,Image URL,Platform,Format,Status
4H_2026_bartender,bartender_awareness_facebook,BT-FB-RT-2,"""I can't afford it."" — You can't afford to keep missing calls.

One new job from a call you would've missed = bartender.city paid for itself for months.

$79/mo. Cancel anytime.",$79/mo vs. missed jobs. Easy math.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bartender.city/bartender?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_objection_kill&utm_content=fb_retarget_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,facebook,static4x5,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-AW-1,"Bartenders don't book themselves — and neither do private events. ❌

AI phone answering for your bar.
Professional. 24/7. $79/mo.

🔗 bartender.city",Stop losing jobs to voicemail.,AI answers your calls. $79/mo. No contracts.,See it live,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_missed_call&utm_content=ig_aware_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-AW-2,"Calls at 10pm? Saturday morning? During a job?

Your AI answers all of them. 📞

bartender.city — $79/mo.",Answers when you can't.,AI answers your calls. $79/mo. No contracts.,Start free,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_late_night&utm_content=ig_aware_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-AW-3,"First bar to answer gets the job. 🏆

Never miss another opportunity.
bartender.city — AI answering for $79/mo.",First answer wins.,AI answers your calls. $79/mo. No contracts.,Hear it,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_first_answer&utm_content=ig_aware_3&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-AW-4,"$79/mo.
One answered call pays for it.
Every call after that? Pure upside. 💰

bartender.city",ROI on first call.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_cost_math&utm_content=ig_aware_4&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-AW-5,"You're bartending. Let AI handle the phones. 🤖📞

Professional AI answering for your bar.
bartender.city — $79/mo.",You focus. AI answers.,AI answers your calls. $79/mo. No contracts.,See it live,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_ai_answers&utm_content=ig_aware_5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-RT-1,"You saw bartender.city. 👀

Trade owners using AI answering are booking more jobs with less stress.

Still on the fence? $79/mo. Cancel anytime.",Others are using it. Are you?,AI answers your calls. $79/mo. No contracts.,Start free,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_social_proof&utm_content=ig_retarget_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bartender,bartender_awareness_instagram,BT-IG-RT-2,"No commitment. No setup fees.
Just AI answering every call to your bar. 📲

bartender.city — try it for $79/mo.",Try it. You'll keep it.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bartender.city/bartender?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bartender_try_it&utm_content=ig_retarget_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bartending-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-AW-5,"You're bookkeeping. Let AI handle the phones. 🤖📞

Professional AI answering for your bookkeeping firm.
bookkeeper.city — $79/mo.",You focus. AI answers.,AI answers your calls. $79/mo. No contracts.,See it live,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_ai_answers&utm_content=ig_aware_5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL1,Homeowners shopping for flooring call 3-4 installers and go with the first one who responds and sounds professional. You're on your knees with a nailer running. They left a voicemail. They also called 3 other installers who answered. Guess who got the job.,Flooring customers call 4 contractors,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_shopping&utm_content=fl1_hk1_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL2,"Flooring installation is loud, precise, and hands-on. You can't break your flow to answer every call. But every unanswered call is a potential $3,000–$12,000 install that went to someone who was checking their phone instead of doing good work.",Can't hear your phone over a flooring nailer,AI answers your calls. $79/mo. No contracts.,Start free,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_nailer-running&utm_content=fl2_hk2_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL3,A designer or GC refers you for a high-end flooring project. They call. You're mid-install on another job. They don't leave a voicemail — they call the next name on their list. Saw.City answers and holds that referral for you.,Remodel referrals don't wait for callbacks,AI answers your calls. $79/mo. No contracts.,Hear it,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_remodel&utm_content=fl3_hk3_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL4,"HOOK: 'You're laying the last row of hardwood. Nailer running. Phone rings 3 times.' Show the missed inquiry — a full-home install worth $8,000. Saw.City answers and captures it. CTA: See it at plank.city",Nailer running. Phone rings. Job goes elsewhere.,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_awareness-day-in-life&utm_content=fl4_hk4_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL5,"HOOK: Play Saw.City handling a flooring inquiry — square footage, material preference, timeline, contact capture. Show what it sounds like to never miss a job. CTA: Try it free at plank.city",Hear the AI capture your next flooring job,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_awareness-demo&utm_content=fl5_hk5_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL6,"Contractors like you are already answering more calls with Saw.City. Flooring installers using our AI capture high-end project inquiries they used to miss mid-install. $79/mo, no contract.",Flooring installers are booking better jobs,AI answers your calls. $79/mo. No contracts.,Start now,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_retarget-social-proof&utm_content=fl6_hk6_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_facebook,FB-FL7,"Saw.City is $79/mo. One hardwood install is worth $4,000–$12,000. You missed at least one project inquiry this week while you were working. Stop losing projects to contractors who pick up their phone.",One hardwood install pays 3 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://plank.city/plank?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_retarget-roi&utm_content=fl7_hk7_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL1,Homeowners shopping for flooring call 3-4 installers and go with the first one who responds and sounds professional. You're on your knees with a nailer running. They left a voicemail. They also called 3 other installers who answered. Guess who got the job.,Flooring customers call 4 contractors,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_shopping&utm_content=fl1_hk1_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,square,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL2,"Flooring installation is loud, precise, and hands-on. You can't break your flow to answer every call. But every unanswered call is a potential $3,000–$12,000 install that went to someone who was checking their phone instead of doing good work.",Can't hear your phone over a flooring nailer,AI answers your calls. $79/mo. No contracts.,Start free,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_nailer-running&utm_content=fl2_hk2_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,square,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL3,A designer or GC refers you for a high-end flooring project. They call. You're mid-install on another job. They don't leave a voicemail — they call the next name on their list. Saw.City answers and holds that referral for you.,Remodel referrals don't wait for callbacks,AI answers your calls. $79/mo. No contracts.,Hear it,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_remodel&utm_content=fl3_hk3_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,square,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL4,"HOOK: 'You're laying the last row of hardwood. Nailer running. Phone rings 3 times.' Show the missed inquiry — a full-home install worth $8,000. Saw.City answers and captures it. CTA: See it at plank.city",Nailer running. Phone rings. Job goes elsewhere.,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_awareness-day-in-life&utm_content=fl4_hk4_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,story,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL5,"HOOK: Play Saw.City handling a flooring inquiry — square footage, material preference, timeline, contact capture. Show what it sounds like to never miss a job. CTA: Try it free at plank.city",Hear the AI capture your next flooring job,AI answers your calls. $79/mo. No contracts.,See it live,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_awareness-demo&utm_content=fl5_hk5_story&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,story,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL6,"Contractors like you are already answering more calls with Saw.City. Flooring installers using our AI capture high-end project inquiries they used to miss mid-install. $79/mo, no contract.",Flooring installers are booking better jobs,AI answers your calls. $79/mo. No contracts.,Start now,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_retarget-social-proof&utm_content=fl6_hk6_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,square,ACTIVE
4H_2026_plank,plank_awareness_instagram,IG-FL7,"Saw.City is $79/mo. One hardwood install is worth $4,000–$12,000. You missed at least one project inquiry this week while you were working. Stop losing projects to contractors who pick up their phone.",One hardwood install pays 3 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://plank.city/plank?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_plank_retarget-roi&utm_content=fl7_hk7_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/flooring-hero.jpg,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-AW-1,"One missed call = one client who found another bookkeeper.

AI answering for your bookkeeping firm. Sounds professional. Works 24/7. $79/mo.

👉 bookkeeper.city",Don't lose another job to voicemail.,AI answers your calls. $79/mo. No contracts.,See it live,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_missed_call&utm_content=fb_aware_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-AW-2,"Tax season doesn't wait. Neither do your clients.

What if your bookkeeping firm answered calls at midnight? Saturday? During jobs?

bookkeeper.city makes it happen. $79/mo.",24/7 AI answering. $79/mo.,AI answers your calls. $79/mo. No contracts.,Start free,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_late_night&utm_content=fb_aware_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-AW-3,"The bookkeeping firm that answers first wins the job. Your AI answering service never sleeps, never misses a call, and sounds like your best receptionist.

bookkeeper.city — $79/mo.",First to answer. Every time.,AI answers your calls. $79/mo. No contracts.,Hear it,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_first_answer&utm_content=fb_aware_3&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-AW-4,"One missed job pays for a year of bookkeeper.city. Think about that.

AI answers every call to your bookkeeping firm for $79/mo. One call pays for itself.",One job covers a whole year.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_cost_math&utm_content=fb_aware_4&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-AW-5,"Your bookkeeping firm is busy bookkeeping. AI handles the phones.

Real voice. Real answers. Real bookings. bookkeeper.city — $79/mo.",You work. AI answers.,AI answers your calls. $79/mo. No contracts.,See it live,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_ai_answers&utm_content=fb_aware_5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-RT-1,"Still thinking about bookkeeper.city?

Here's the deal: trade owners who added AI answering stopped losing jobs to voicemail overnight. $79/mo. No contracts.

You were curious for a reason.",You looked. Now try it.,AI answers your calls. $79/mo. No contracts.,Start free,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_social_proof&utm_content=fb_retarget_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_facebook,BK-FB-RT-2,"""I can't afford it."" — You can't afford to keep missing calls.

One new job from a call you would've missed = bookkeeper.city paid for itself for months.

$79/mo. Cancel anytime.",$79/mo vs. missed jobs. Easy math.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bookkeeper.city/bookkeeper?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_objection_kill&utm_content=fb_retarget_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,facebook,static4x5,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-AW-1,"One missed call = one client who found another bookkeeper. ❌

AI phone answering for your bookkeeping firm.
Professional. 24/7. $79/mo.

🔗 bookkeeper.city",Stop losing jobs to voicemail.,AI answers your calls. $79/mo. No contracts.,See it live,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_missed_call&utm_content=ig_aware_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-AW-2,"Calls at 10pm? Saturday morning? During a job?

Your AI answers all of them. 📞

bookkeeper.city — $79/mo.",Answers when you can't.,AI answers your calls. $79/mo. No contracts.,Start free,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_late_night&utm_content=ig_aware_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-AW-3,"First bookkeeping firm to answer gets the job. 🏆

Never miss another opportunity.
bookkeeper.city — AI answering for $79/mo.",First answer wins.,AI answers your calls. $79/mo. No contracts.,Hear it,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_first_answer&utm_content=ig_aware_3&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-AW-4,"$79/mo.
One answered call pays for it.
Every call after that? Pure upside. 💰

bookkeeper.city",ROI on first call.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_cost_math&utm_content=ig_aware_4&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-RT-1,"You saw bookkeeper.city. 👀

Trade owners using AI answering are booking more jobs with less stress.

Still on the fence? $79/mo. Cancel anytime.",Others are using it. Are you?,AI answers your calls. $79/mo. No contracts.,Start free,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_social_proof&utm_content=ig_retarget_1&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_bookkeeper,bookkeeper_awareness_instagram,BK-IG-RT-2,"No commitment. No setup fees.
Just AI answering every call to your bookkeeping firm. 📲

bookkeeper.city — try it for $79/mo.",Try it. You'll keep it.,AI answers your calls. $79/mo. No contracts.,Get it now,https://bookkeeper.city/bookkeeper?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_bookkeeper_try_it&utm_content=ig_retarget_2&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/bookkeeping-hero.png,instagram,square,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF1,"A restaurant's walk-in fails at 6am before service. Every hour of downtime costs $500–$2,000 in spoilage and lost revenue. The owner calls every refrigeration tech they can find. The first one who answers gets a premium emergency rate AND a long-term service relationship.",Walk-in down at 6am. Who answers?,AI answers your calls. $79/mo. No contracts.,See it live,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_emergency&utm_content=rf1_hk1_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF2,Refrigeration techs are always either on-site or in transit. The next commercial client calling for emergency service gets whoever answers. Saw.City answers every call professionally and dispatches based on your availability. Never miss an emergency again.,You're already on a job when emergencies call,AI answers your calls. $79/mo. No contracts.,Start free,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_on-call&utm_content=rf2_hk2_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF3,"Commercial refrigeration clients pay 2-3x standard rates for emergency response. They're not price-shopping — they're speed-shopping. Saw.City makes you the first to respond to every emergency call in your area, for $79/mo.",Restaurants pay premium for fast response,AI answers your calls. $79/mo. No contracts.,Hear it,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_restaurant&utm_content=rf3_hk3_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF4,"HOOK: 'It's 5:47am. A restaurant's walk-in failed overnight. Owner is calling every refrigeration tech in the city.' Show panic, calls going to voicemail, then Saw.City answering instantly. CTA: See it at refrigeration.city",Walk-in fails. Restaurant calls. Who answers?,AI answers your calls. $79/mo. No contracts.,See it live,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_awareness-emergency&utm_content=rf4_hk4_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF5,"HOOK: Play Saw.City answering a walk-in emergency call — equipment type, urgency, location, contact. Show the response quality that earns premium rates. CTA: Try it free at refrigeration.city",Hear the AI handle a refrigeration emergency,AI answers your calls. $79/mo. No contracts.,See it live,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_awareness-demo&utm_content=rf5_hk5_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF6,"Contractors like you are already answering more calls with Saw.City. Refrigeration techs using our AI capture emergency service calls they used to miss while on another job. $79/mo, no contract.",Refrigeration techs capture more emergency calls,AI answers your calls. $79/mo. No contracts.,Start now,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_retarget-social-proof&utm_content=rf6_hk6_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_facebook,FB-RF7,"Saw.City is $79/mo. One emergency refrigeration call averages $500–$2,000+. You're missing at least one per week while you're on-site. That's thousands in missed emergency revenue every month.",One emergency call pays 6 months of Saw.City,AI answers your calls. $79/mo. No contracts.,Get it now,https://refrigeration.city/refrigeration?utm_source=facebook&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_retarget-roi&utm_content=rf7_hk7_static4x5&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,facebook,static4x5,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_instagram,IG-RF1,"A restaurant's walk-in fails at 6am before service. Every hour of downtime costs $500–$2,000 in spoilage and lost revenue. The owner calls every refrigeration tech they can find. The first one who answers gets a premium emergency rate AND a long-term service relationship.",Walk-in down at 6am. Who answers?,AI answers your calls. $79/mo. No contracts.,See it live,https://refrigeration.city/refrigeration?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_emergency&utm_content=rf1_hk1_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,instagram,square,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_instagram,IG-RF2,Refrigeration techs are always either on-site or in transit. The next commercial client calling for emergency service gets whoever answers. Saw.City answers every call professionally and dispatches based on your availability. Never miss an emergency again.,You're already on a job when emergencies call,AI answers your calls. $79/mo. No contracts.,Start free,https://refrigeration.city/refrigeration?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_on-call&utm_content=rf2_hk2_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,instagram,square,ACTIVE
4H_2026_refrigeration,refrigeration_awareness_instagram,IG-RF3,"Commercial refrigeration clients pay 2-3x standard rates for emergency response. They're not price-shopping — they're speed-shopping. Saw.City makes you the first to respond to every emergency call in your area, for $79/mo.",Restaurants pay premium for fast response,AI answers your calls. $79/mo. No contracts.,Hear it,https://refrigeration.city/refrigeration?utm_source=instagram&utm_medium=paid-social&utm_campaign=4h_2026-03_refrigeration_restaurant&utm_content=rf3_hk3_square&utm_term=owners_1-10,https://vzawlfitqnjhypnkguas.supabase.co/storage/v1/object/public/ad-creatives/trade-heros/refrigeration-hero.jpg,instagram,square,ACTIVE
